Sentimen,Teks
-1,"Orang2 sudah ngomongin bulan, nuklir.... Capres @jokowi_do2  @infojokowi @Jokowi_ID  masih ngomongin mobil murah... piye toh..."
1,"""@ManaloeRIO: LHI mentri agama ("",) @Ricky_Nov1978: Jokowi presiden, prabowo wapres, ahok gub dki, sby ketua mpr, mega ketua dpr"" LHI sapa ?"
1,"Gak se7""@despar54: PPP galang Partai2 Islam Bersatu Lawan Capres Jokowi @Yettidewi @Khoiri_yay45 @kekenorlin @ketoprakireng @tbayupatti"
-1,"2013PAN membuka kemungkinan evaluasi pencapresan Ketua Umumnya, Hatta Radjasa. Jika tidak menjadi capres, Hatta bisa menjadi cawapres..."
-1,"@barnaaard ""Prihatin"" dirintis oleh presiden Megawati dan dibudayakan oleh Presiden SBY @rendysabardi"
1,"Gila ya? Presiden Jokowi, Gubernur Ahok. Gila ya? Indonesia baru beneran."
-1,RT @ibehnababan: Hanya satu ketakutan para capres. Jokowi jgn sampai nyapres.. jokowi akan diserang habis2 an . Lawan politikny lg bersatu..
-1,"Alhamdulillah. Bertambah panjang daftar yg menolak capres (mahfud md). PD silahkan coba undang anis mata deh, kali aja mau"
1,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...
1,@anasurbaningrum  hayoo dukung pak ARB jadi presiden.pilih presiden yg secara ekonomi sudah mapan. Jadi Presiden ARB siap tidak dibayar.
1,"The Next Presiden, JOKOWI Temui  Duta Besar Uni Eropa  !!"
-1,RT @forzafauzan: @PartaiSocmed FUI kemaren demo tolak Miss World tp poster yg dibawa Pasangan capres Wiranto-Tanoe. #lha #begimana
1,Capres : Jokowi - Cawapres : Bu Risma cocok! + Walikota sby : Komank + Ketua ibu2 PKK : @lhita_lhita + ketua emak2 rumpik @suryacristiani :D
1,"Love it! RT""@PekanbaruCo: Jika Jadi Presiden, Dahlan Janji akan Miskinkan Koruptor Semiskin-miskinnya [Go #Riau]"""
-1,"RT @RafendraAR: ""Lapindo sdh dnyatakan tdk brslah d pgadilan, jd itu bkn urusan sy"" apa itu jwban sosok calon PRESIDEN? #ARB @yuniche21 #UM..."
-1,RT @HarianRakjat: 7. Ada ketakutan dari Dinasti Bani Cikeas jika @iskan_dahlan yg menang dalam Konvensi Capres. Dahlan bukanlah capres yg d
1,Forum Vihara &Petani Wonogiri dukung Capres Jokowi @atok_ito @aslich @RandenJoe @Nadrezdbanks @JoeMutalake @aanaccess
-1,"Emg kenapa? @liefazamRF: kalo jokowi capres, dia udah membohongi jakarta @detikcom: Rekomendasi DPD: Capres Jokowi, Deklarasi 10 Januari"
-1,"RT @andrinof_a_ch: Pake metode acak apa nich? Acak-acakan??? @despar54 Lembaga Survey ""INES"": Capres Prabowo unggul 36% dr Jokowi 24%  Cc: ..."
-1,"2013PAN membuka kemungkinan evaluasi pencapresan Ketua Umumnya, Hatta Radjasa. Jika tidak menjadi capres, Hatta bisa menjadi cawapres..."
-1,"Nocomment ahhh :)) t""@LatiefSiregar: SP kelaut mas? :D RT @Rachmayanto: skemanya bisa begini: Capres Prabowo cawapresnya Jokowi.."""
1,@Prabowo08 maju untuk THE NEXT presiden.prabowo subianto.
1,Selamat siang kota bogorx presiden Hatta. #unyuuuuu_unyuuuu...
1,@detikcom syaratnya gampang capres jokowi cawapresnya ibu risma...dijamin deh menang hbs itu bubarin deh partainya
-1,RT @despar54: Ruhut TimSes Edi Pramono Yakin Unggul Atas Capres Jokowi @herilatief @KalongMbengi @andi_hpattera @Handoko_SHD @atok_ito @tba...
1,@IstanaRakyat Salah satu mantan anggota PASKIBRAKA tahun 1960-an adalah mantan Presiden Megawati Soekarnoputeri  #KebanggaanBangsa
1,"RT @Ansye_Sopacua: Semoga ibu Mega rela gak maju capres lagi, dan Jokowi didukung maju. Jokowi Capres, JK Cawapres? ini diannounce, that'd ..."
-1,"2013PAN membuka kemungkinan evaluasi pencapresan Ketua Umumnya, Hatta Radjasa. Jika tidak menjadi capres, Hatta..."
1,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...
-1,Menurut gw rakyat Indonesia jgn diiming-imingi pendidikan dan kesehatan gratis dan hal-hal yg serba gratis melulu oleh capres. #ARB
-1,Calon presiden Wiranto dan wapres Harry Tanoe duduk paling depan. Kira2 dapat berapa persen nih?
1,bpk @jr_saragih yg sy hormati. bukti sy ini.yg diberikan kpd bapak presiden soeharto pd tahun 1984 & ibu wakil presiden megawati pd thn 2000
1,@Jokowi_do2014 presiden joko widodo
1,RT @ricky_ftv: Top capres @jokowi_do2 :)
-1,Saya gak mikir maka saya jadi presiden - Jokowi
1,"Kalo presiden jokowi,gw yakin pasti banyak perubahan negeri ini..."
-1,"Knp hrs ada poros2 ini ya, negara kyk dijudiin""@hariankompas: Rencana PKB mngusung mantan Wakil Presiden Jusuf Kalla...poros alternatif."
1,"(19/2). Menurutnya, dukungan mahasiswa yang mengalir  tersebut murni untuk calon presiden (capres) ... | Dahlan Iskan Presidenku  6/23"
1,11 lawan 1 ttp aja g sanggup mlawan RT RT @despar54: 10 Lembg Survey: Capres Jokowi Su.. @bento3xbento @bryan_zeros @ruhutsitompul @dewie_ip
1,"RT @sadly_dr: Hancuuuurrrrr""ikanterbang Pasti semua parpol senang kalo megawati capres, jokowi cawapres, pasti semua dukung .. Selamat ya"
1,"@ernestprakasa kalo ntar 2014 ada capres prabowo-ahok, apa masih ada alasan golput bang?"
1,RT @alljet99: @jokowi_do2 @Jokowi_RI @Jokowi2014 @Jokowi_Presiden #jokowi Ayo dukung Tim Sukses Gratis jokowi for RI-1 2014 RT
1,"#FollowRadioPepatah #FollowRadioPepatah- Rekomendasi DPD: Capres Jokowi, Deklarasi 10 Januari... #FollowRadioPepatah #FollowRadioPepatah"
-1,"Jd bukan Si Uban lg yak @Dukun_TL: Kl Mbah jadi Presiden,Hatta Rajasa Mbah suruh ke Salon buat nyemir rambutnya... Tengil banget liatnya."
1,"Jokowi jadi presiden, dahlan iskan wakilnyo. Gubernur jakarta ahok bae. Itu baru formasi yahut !"
1,"Prabowo presiden & Jokowi wakilnya, mantep banget."
1,Gun2 Heryanto: Capres Jokowi miliki Perilaku & Cara Komunikasi Terbaik! Pram Edi Terburuk @bejo_subejo @SR_765 @faridelwijdan @IndraSetto
1,"Semoga ibu Mega rela gak maju capres lagi, dan Jokowi didukung maju. Jokowi Capres, JK Cawapres? ini diannounce, that'd be my happy day"
-1,"XD ""@yudittama: nasi nasi apa yang nyalonin jadi presiden? aburizal nasi.. hahaha XD"""
1,J Kalla: Dukungan rakyat kpd Capres Jokowi BAGAI Tsunami @kolo_ijo @Him_NK @Joenieardie @elang_raya @arie_kungz @didiadinugroho @Arie_D_FoX
1,"Biar kaya aku sama icho RT @Alifmukri_6: Best couple""@LeniaVanesa: Presiden Jokowi wakil bu Risma, Indonesia jadi paling yoo(((:"""
1,"""@DahlanIskanNote: NGERI! RT @antjeeew: Ribuan Relawan Dahlan Indonesia sambut kedatangan Capres Dahlan Iskan. Rt"" Apalagi kalau jadi RI 1 ?"
1,"RT @HilmiaNeeza: Mau Prabowo yg jd capres, Jokowi cawapres.."
-1,RT @BandungPesona: via @OkezoneBandung: #Bandung JK Masih Bimbang Ikut Konvensi Capres Demokrat - Mantan Wakil Presiden Jusuf Kalla (JK) me
-1,Merananya Nasib Korban Lumpur Lapindo saat Berlebaran Nanti. >Tenang tuh di TVOne dan antv byk iklan bapak presiden ARB.
-1,"2013PAN membuka kemungkinan evaluasi pencapresan Ketua Umumnya, Hatta Radjasa. Jika tidak menjadi capres, Hatta bisa menjadi cawapres..."
1,"@detikcom nyapres aja,,,nanti ibukota pasti lebih diawasi ama presiden jokowi,,nga ada tuh DPRD nyeleneh"
1,"(Y) RT @fadjroeL: Bungkus ""@Nurcholis10: Capres @jokowi_do2. & Cawapres @mohmahfudmd. Gimana bung @fadjroeL."
-1,"@WartaNU:Rhoma akan mundur capres? jk berita benar, mk sdh tepat,dpd mubazir buang2 Uang Waktu dan Tenaga.Dpd jdi presidn lbh baik jdi raja"
1,Sy mngalami hal yg sgt aneh dan sgt lucu dlm mimpi sy dlantik mnjadi Menteri olh presiden Prabowo hahaha pdhl sy tdk pernah brkhayal apapun
1,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...
1,RT @hartoyo_1: @budimandjatmiko Mentri Pertanian era Presiden Joko Widodo 2014-2019
1,"#Jokowi!! ""@SaveIDN: Siapa yg sdh siap jadi presiden? Prabowo? Aher? Wiranto? ""@doAmal: @SaveIDN jokowi jadi presiden itu terlalu cepat, nan"
-1,"RT @Serang4: 2013PAN membuka kemungkinan evaluasi pencapresan Ketua Umumnya, Hatta Radjasa. Jika tidak menjadi capres, Hatta bisa menjadi c..."
1,"RT @marcopolo237: Pak @iskan_dahlan  dong yg lebih tepat jd presiden, @jokowi_do2  biar tetep jd gubernur DKI."
1,saya lebih suka presiden : jokowi wakil presiden : ridwan kamil..
1,"Juga kalau mau, Presiden Megawati bisa mengerahkan semua aparat agar dpt menang Pemilu 2004. Tapi itu bukan karatkter kita. #IndonesiaBijak"
-1,"@elzataher udah ada survei internalnya, Megawati-Jokowi sulit menang. Capres Jokowi, cawapresnya siapa aja pasti menang."
1,RT @robby_sargo: Di beberapa organisasi lokal yg sya ikuti tokoh yg masih ada kredibilitas & dpt dukungan dr rakyat calon presiden: surya P...
-1,@detikcom ayooo capres Mahfud..bersihkan dulu namamu..!!!
-1,"RT @DhafaRizky_: Najis,org gila doang yg dukung @farhatabbaslaw jdi presiden!Jokowi lbih baik"
1,"Mantap ""@PekanbaruCo: Jika Jadi Presiden, Dahlan Janji akan Miskinkan Koruptor Semiskin-miskinnya  [Go #Riau]"""
-1,"Mimpi ruhut disiang bolong dlm keadaan tdk tidur@Presiden2014com:@jokowi_do2@edhiewibowo_55 Ruhut: Pramono Edhie Capres, Jokowi Cawapresnya"
1,"Capres Jokowi-Ridwan, Jokowi-Risma, Ridwan-Risma atau pun ada Prabowo pasti i dukung."
1,"Prabowo tidak ngoyo jadi presiden. Prabowo hanya ingin Indonesia merdeka, Indonesia berdikari.#PrabowoPresiden #Gerindrasalam #IndonesiaRaya"
1,RT @danang_sinatra: Padahal pengenya Presiden Jusuf Kalla (Talk Less) Wapresnya Jokowi (Do More). cc : @sudjiwotedjo  @fadjroeL
-1,RT @despar54: PPP galang Partai2 Islam Bersatu Lawan Capres Jokowi @Yettidewi @Khoiri_yay45 @kekenorlin @ketoprakireng @tbayupatti @PapaPra
-1,"2013PAN membuka kemungkinan evaluasi pencapresan Ketua Umumnya, Hatta Radjasa. Jika tidak menjadi capres, Hatta bisa menjadi cawapres..."
1,suara pemilu.... vote capres Mahfud MD dan wakilnya Jokowi atau Dahlan Iskan... #dcrestafa
1,Hanura: Capres Wiranto Yakin Kalahkan Jokowi kami rajin blusukan ke Kampung2 @erlangga_id @andi_hpattera @mbahjawara @caszt @AndrianySoeyoko
1,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...
1,"Belum lihat siy ""@gangga_gantenk: Menurut mas @imanbr gmana iklannya Pak Bondan dan Capres Prabowo?"""
1,RT @joe_rocck: Klo next presiden jokowi mantaap x ya. Wlau kliatannya blom capable utk jd presiden.  Spertinya dia pribadi yg sederhana juj
-1,"RT @br4t4: DJO? Siapa atau apa? Om""@wimar: Ganti Capres ARB dengan DJO RT @tutihand_ menjelang rapimnas golkar, intenral Golkar mulai meman..."
1,"Presiden jokowi""@dinggini: @Ciyanabnab camat lurah"""
-1,"THIS  @alvin_baragaz Presiden Jokowi+wklnya nti tdk korupsi, tp korupsi o/ anak buah ttp aja menggila & tdk trkendali. Lantas apa bedanya?"
-1,"Besok mau ngecek Seknas Jokowow, semakin tdk yakin dg kemampuan Jokowi utk memantaskan diri jadi presiden, Prabowo-Ahok ajalah. Aman negara"
1,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...
1,"Presiden @jokowi_do2 wakil @aniesbaswedan ,mentri agama komarudin, mentri dalam negeri tri rismawati, mentri daerah tertinggal rustriningsih"
1,Presiden:JOKOWI Wakil: CHAIRUL TANJUNG Capres dan cawapres pilihanku.. Setuju...
-1,Bukan Bukti Tp Pendapat Subyektif Aja @rickyasmara37: bukti bhwa jakowi blm mampu jadi capres > Jokowi Jadikan Hasil Survey Bahan Koreksi
1,RT @HendraMurdiyant: @A_Maroef @JokowiPres @TrioMacan2000 dahlan presiden & jokowi wapres itu pasangan ideal atau prabowo presiden & dahlan...
1,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...
-1,"Milih njenengan salah kan? RT ""@farhatabbaslaw: Suatu negara dpt salah memiliki/memilih presiden jk cuma 2 hal saja ! 1) rakyatnya bodoh"
1,RT @despar54: Forum Vihara & Petani Wonogiri dukung Capres Jokowi @HelmiHelmimoze @satriopanilih @indrajja_llah @Verlita_mae_ @boyke_bond @...
1,"Posisi ideal untuk indonesia lebih baik : presiden @Prabowo08, wakil presiden @jokowi_do2, gubernur DKI @basuki_btp, ketua KPK @samadabraham"
-1,"Ini lho maksudku ""@frans_surya: Di dlm tubuh PDIP aj byk yg nolak @jokowi_do2 jd presiden. Jokowi jd jualan PDIP. Ditarik ulur #PartaiKorup"""
1,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...
-1,"2013PAN membuka kemungkinan evaluasi pencapresan Ketua Umumnya, Hatta Radjasa. Jika tidak menjadi capres, Hatta bisa menjadi cawapres..."
1,RT @AmanudinStone: @SBYudhoyono  hayoo dukung pak ARB jadi presiden.pilih presiden yg secara ekonomi sudah mapan. Jadi Presiden ARB siap ti
1,RT @arief_luarbiasa: @Presiden2014com 2014 pilihannya cuma 2: Pilih Presiden Prabowo atau Pilih Presiden yg sekelas SBY
1,"Capres prabowo subianto juga aktif dan kreatif beliau disosial media ""harus didukunglah oleh kader2nya biar laju ""para capres 2014"""
1,"Jangan lupa passwordnya ""Presiden Prabowo Paloh Rizal Yudhoyono"" ( PAPA RIDO ) @reallyyudhi @irmanabd @ahmadtaufikFM ok!"
1,"@MahfudMD_Info @merdekadotcom yg pasti yunior hrs manut sama senior,pak @MahfudMD_Info presiden, Jokowi wapres.hrg mati !!"
1,"Disaat farhat abas dicemooh untuk jadi presiden,jokowi didukung habis di senayan :)"
-1,"""Lapindo sdh dnyatakan tdk brslah d pgadilan, jd itu bkn urusan sy"" apa itu jwban sosok calon PRESIDEN? #ARB @yuniche21 #UMtoPIMNAS #politik"
1,#TuitIndonesia Golkar Pastikan Tetap Usung Capres ARB #Indonesia #Tuit
-1,"Ngincer apa?  Para caleg nya saja masih pasang bung karno di balihonya buat julan""@suaramerdeka: Sukseskan Capres, Prabowo Incar Jateng"
1,Gue yakin 100% Thun 2014 @SBYudhoyono nggk akn jdi Presiden lagi. Yng jdi presiden PRABOWO / JOKOWI. @SBYudhoyono cuma mbesarin perutnya aja
1,menyambut capres&cawapres Jokowi dengan rieke. i love them... heheheh if jokowi capres mahfud comes the second
-1,Rhoma Irama capres.. JK Cawapres. PKB emang jenius.
-1,"itung untung ruginya dulu ""@VIVAnews: Ditanya Peluang Jokowi Jadi Capres, Megawati: Sabar Dulu"
-1,"RT @andrinof_a_ch: Pake metode acak apa nich? Acak-acakan??? @despar54 Lembaga Survey ""INES"": Capres Prabowo unggul 36% dr Jokowi 24%  Cc: ..."
1,"Pede tuh orguzur @TuscanyParDonna: Hati2 ke genceet pak, udh ga ada stock lg org kek p.  Soal Capres, Dahlan Ngaku Dipepet Tiga Partai"
1,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...
1,"RT @Ibnuyoesuf: Supeerr perfecto @radywae: Mantabbb""@Lagiapabroo: Presiden JOKOWI, wakilnya Bu RISMA"""""
-1,"RT @burunghantu1913: ""@Nanadwiratna: RT""@RoniNci: Saya Pribadi, Jokowi blm wkt diusung jd cawapres aplg Capres"": Jokowi lg bebek tuannya ht"
1,"RT @oktariands: Jokowi nyapres 2014 OK, tp klo 2019 Hebat. Klo utk 2014 ini bgsny, Mahfud MD Capres, Dahlan Iskan Cawapres. #Pilpres2014"
1,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...
-1,Awas ....  menurut media online Capres Prabowo Subianto akan membayar reting sejumlah lembaga di survei Indonesia menjadi tertinggi
1,"Makanya pilih capres JOKOWI @despar54: Negara Koboi @Hasanuddin_: jk perdagangan senjata ilegal tdk diberantas, kita masuk era yg menakutkan"
-1,"Megawati capres, jokowi cawapres keknya kalah kalo vs prabowo capres, misalkan ahok cawapresnya....."
1,"RT @gusti_primus: SBY mantan TNI, dan Calon Presiden Prabowo subianto adalah Mantan KOPASSUS.. Krn anggoto TNI disiplin.. Maka dari itu, sm "
1,SP kelaut mas? :D RT @Rachmayanto: skemanya bisa begini: Capres Prabowo cawapresnya Jokowi..
-1,Sebel liat Capres Aburizal Bakrie gtau knapa. Dia ya nyalon atas dsar apa jg g ngrti. Mau ngurusin Indonesia? Ngurusin lapindo aja ga kelar2
1,@Prabowo08  bung saya dukung anda jadi capres. Jokowi jadi wapresnya ya...
-1,"Charta Politika: Ical cuma ""underdog"" tak mampu kalahkan capres Prabowo JokoWi @debley11 @andrianus_ba @winprakarsa @masbedjo @endang_r99"
-1,"RT @fauziplanner: Bagi para calon presiden: ARB, Wiranto, Prabowo, Hatta Rajasa, dll --> mulailah latihan berkata ""Saya prihatin.."" :xp #Eg "
-1,"Nyata ay. anak capres ARB lo wkwk @AidielRadianni Merasa ja lah sekalinya hha RT""@abang_ocol: Tu pas kena jam nya ja kytu haha"
-1,"Ini baru demokrasi ""@despar54: PPP galang Partai2 Islam Bersatu Lawan Capres Jokowi @Yettidewi @Khoiri_yay45 @kekenorlin @KETUM_PERAK"""
1,"Jika sy menjadi pasangan capres jokowi & terpilih sbg wakil presiden,sebagian besar industri akan sy pindahkan ke Kalimantan"
1,Presiden Jokowi wakilnya Abraham Samad tiada pasangan lebih mintilihir / dahsyat
-1,"RT @deagoes_peyek: (1) [PILPRES 2014 : Dahlan Iskan: Emang Enak Jadi Presiden?] Dahlan Iskan, mengatakan ada dua alasan yg membuat dirinya "
1,Rupiah bisa bergairah kalau presiden prabowo @ rizal ramly
-1,"RT @NugrohoSukap: Ahok presiden, Jokowi beresin Jakarta dl.. ""@Herrreza Apakah saudara2 semua benar2 menginginkan Jokowi maju jadi calon pr"
1,"Angkat tangan deh, mau yang jadi presiden Jokowi atau Oma Irama apa Sule terserah, yang dicari yg bisa cari jalan atasin kemacetan Jakarta."
1,"Gubernurnya bu risma, presidennya prabowo wakilnya jokowi ""@ryand_tanoshi: Presiden jokowi, wakilnya bu risma. Cock gak tuh?"""
-1,RT @roeny_79: Awas ....  menurut media online Capres Prabowo Subianto akan membayar reting sejumlah lembaga di survei Indonesia menjadi ter...
-1,"""Tak perlu promosi dan pasang iklan untuk jadi presiden."" -Joko Widodo"
1,RT @fieeana: Ridho nyalon gub Lampung jg lengkap RT @GusYehia: Capres JK - Rhoma Irama...wah bisa langsung dilamar HTI neh dikasih proposal
1,"RT @Ronnie_Rusli: Kalau Dahlan tertarik duet dng Capres Jokowi sebagai Cawapres 2014 itu namanya tau dirinya adalah ""Jongos Presiden (aka P..."
1,Pelanggaran lalu lintas saat uji kelayakan mobil elektrik yg dilakukan CAPRES Dahlan Iskan masih DITOLERIR.
1,RT @Ratnahadiwijaya: @prabowo hrus menang pemilu tahun ini.klo bs presiden prabowo wakil jokowi bru rakyat indonesia ayem tentrem gemah rip
1,RT @Amin_Aww031: @aburizalbakrie .suara golkar suara rakyat.kembalikan kejayaan parti penguaasa orde baru..hidup golkar.presiden ARB.
1,RT @Politikhangat: Deklarasi capres Wiranto-HT tingkatkan keterpilihan Hanura: Deklarasi pasangan calon presiden (Capres) Partai Hanura...
-1,"RT @TrioMacan2000: Ada yg waras di PDIP @S05sinawang: Guruh masih berfikir jernih""@rezkykamal7: Guruh Sukarno: Blm Waktunya Presiden, Jokow..."
-1,Yg ptg eksyenny mang hags RT @JossAsep: @Yaaayaaan @kompascom berarti bualan capres Mahfud MD juga dong?? hehe
1,"@Suara_Demokrasi alhamduilah, lebaran tahun depan dgn Presiden Jokowi, amien."
-1,Negeri ini terbiasa autopilot. Buat apa ada Presiden jk RAKYATnya harus bjuang sendiri jg sementara penguasa hnya memperkaya diri #yukgolput
-1,RT @despar54: Ruhut TimSes Edi Pramono Yakin Unggul Atas Capres Jokowi @satriopanilih @Khoiri_yay45 @aldonaren @RandenJoe @MyBesar @agensem...
-1,"bah--"" presiden megawati paling heboh coy.__. RT @fxsunyounf: @ggtiffsh @Xi13L entar mentrimentri jadi ikut goyang dong unn/?.__.)"
1,"DUKUNG!! ""@RustamIbrahim: Se7, sebagai Presiden Jokowi bisa berbuat lebih banyak lagi, termasuk untuk Jakarta @hantayuda @danimulyana"""
1,"Dengerin supir angkot dan kenek ngomong politik, mereka mau yg jd presiden Jokowi tandemannya Abraham Samad #sadis"
-1,Kebo tdk mampu jamin Keamanan Negara RT @Him_NK: Makanya pilih capres JOKOWI Re: Koboi @Hasanuddin_: Senjata ilegal @eddies_song @jadulfe78
1,"RT @evisusilawati: Pagi beli ketupat sayur mpoknya muji2 jokowi, siang beli sayur  abangnya mau coblos jokowi, sore beli tahu bandung abang"
1,"Kalo bu Risma jadi Presiden, @jokowi_do2. Wakilnya,gw pilih mereka,puluhan tahun jd golput luntur. Piye pak @SBYudhoyono"
1,"#FollowRadioPepatah Rekomendasi DPD: Capres Jokowi, Deklarasi 10 Januari atau Otoritas Mega #FollowRadioPepatah"
1,"10. Jika diusung oleh PDI-P  sebagai capres, Jokowi akan jadi magnet partai lain (non PKS) untuk merapat."
1,"@RCTI...demi menjadi presiden wiranto rela jd buruh kasar di pasar klewer,Solo"
1,Hidup titisan suharto... Capres Prabowo!! Naikkan harga diri militer negara kita.. Hancurkan pembelot negara
-1,"#TuitMedan Tabrak Aturan Presiden, Dahlan Enggak Akan Lolos Konvensi #Medan #Tuit"
1,"RT @Rasyidi_tob: @Suara_Demokrasi alhamduilah, lebaran tahun depan dgn Presiden Jokowi, amien."
-1,warga Indonesia baiknya ngak usah pilih Capres Prabowo. Capek kita juga harus memilih Ibu Negara lagi cc @ulinyusron
-1,"Survey ""INUL""?@andrinof_a_ch: Pake metode acak apa nich?Acak-acakan @despar54 Survey ""INES""Capres Prabowo unggul 36% dr Jokowi 24% @CIRUS_SG"
